fund_code,fund_abbr_name,nav,add_nav,pre_nav,pre_add_nav,day_growth,day_growth_rate,handling_charge
483003,工银精选平衡混合,0.5209,1.9858,0.5189,1.9822,0.0020,0.39,0.15%
485005,工银增强收益债券B,1.0947,1.7757,1.0921,1.7731,0.0026,0.24,0.00%
485007,工银信用添利债券B,1.1125,1.6335,1.1121,1.6331,0.0004,0.04,0.00%
485011,工银双利债券B,1.6390,1.6390,1.6380,1.6380,0.0010,0.06,0.00%
485014,工银添颐债券B,1.9660,1.9660,1.96,1.96,0.0060,0.31,0.00%
485019,工银信用纯债债券B,1.1110,1.1470,1.11,1.1460,0.0010,0.09,0.00%
485105,工银增强收益债券A,1.0997,1.8257,1.0970,1.8230,0.0027,0.25,0.08%
485107,工银信用添利债券A,1.1223,1.6793,1.1218,1.6788,0.0005,0.04,0.08%
485111,工银双利债券A,1.69,1.69,1.6890,1.6890,0.0010,0.06,0.08%
485114,工银添颐债券A,2.0550,2.0550,2.0490,2.0490,0.0060,0.29,0.00%
485119,工银信用纯债债券A,1.1310,1.1720,1.13,1.1710,0.0010,0.09,0.08%
486001,工银全球配置,,,1.3960,1.6910,,,0.16%
486002,工银全球精选,,,1.9380,1.9380,,,0.16%
487016,工银保本混合A,1.1260,1.3590,1.1240,1.3570,0.0020,0.18,0.12%
487021,工银优质精选混合,1.5530,1.5530,1.5440,1.5440,0.0090,0.58,0.12%
501001,财通多策略精选混合(LOF),1.0940,1.0940,1.0780,1.0780,0.0160,1.48,0.15%
501002,长信中证能源互联指数(LOF),1.0240,1.0240,1.0220,1.0220,0.0020,0.20,0.12%
501003,长信量化优选混合,0.9757,0.9757,0.9760,0.9760,-0.0003,-0.03,0.15%
501005,汇添富中证精准医疗指数A,0.9380,0.9380,0.9434,0.9434,-0.0054,-0.57,0.08%
501007,汇添富中证互联网医疗指数A,0.8838,0.8838,0.8889,0.8889,-0.0051,-0.57,0.08%
501008,汇添富中证互联网医疗指数C,0.8812,0.8812,0.8863,0.8863,-0.0051,-0.58,0.00%
501009,汇添富中证生物科技指数A,1.1533,1.1533,1.1557,1.1557,-0.0024,-0.21,0.10%
501010,汇添富中证生物科技指数C,1.1521,1.1521,1.1546,1.1546,-0.0025,-0.22,0.00%
501011,汇添富中证中药指数(LOF)A,1.0031,1.0031,1.0052,1.0052,-0.0021,-0.21,0.10%
501012,汇添富中证中药指数(LOF)C,1.0010,1.0010,1.0031,1.0031,-0.0021,-0.21,0.00%
501015,财通多策略升级混合(LOF),0.9460,0.9460,0.9460,0.9460,0,0.00,0.15%
501016,国泰中证申万证券行业指数,1.0325,1.0325,1.0403,1.0403,-0.0078,-0.75,0.12%
501017,国泰融丰外延增长混合(LOF),0.9413,0.9413,0.9429,0.9429,-0.0016,-0.17,1.50%
501018,南方原油,,,1.0170,1.0170,,,0.12%
501019,国泰国证航天军工指数,0.8181,0.8181,0.8266,0.8266,-0.0085,-1.03,0.12%
501020,国泰中证国有企业改革指数,1.0705,1.0705,1.0665,1.0665,0.0040,0.38,0.12%
501021,华宝兴业香港中国中小盘,1.3894,1.3894,1.3817,1.3817,0.0077,0.56,0.10%
501023,鹏华香港中小企业指数LOF,1.1464,1.1464,1.1412,1.1412,0.0052,0.46,0.12%
501025,鹏华香港银行指数(LOF),1.1380,1.1380,1.1394,1.1394,-0.0014,-0.12,0.12%
501029,华宝标普中国A股红利机会指数A,1.0806,1.0806,1.0845,1.0845,-0.0039,-0.36,0.10%
501030,汇添富中证环境治理指数A,0.9203,0.9203,0.9334,0.9334,-0.0131,-1.40,0.12%
501031,汇添富中证环境治理指数C,0.9228,0.9228,0.9360,0.9360,-0.0132,-1.41,0.00%
501050,华夏上证50AH优选指数,1.1910,1.1910,1.1830,1.1830,0.0080,0.68,0.60%
501101,建信金融债1-3年(LOF),1.0103,1.0103,1.0102,1.0102,0.0001,0.01,0.04%
501102,建信金融债3-5年(LOF),1.0062,1.0062,1.0063,1.0063,-0.0001,-0.01,0.04%
501103,建信金融债5-8年(LOF),1.0098,1.0098,1.0098,1.0098,0,0.00,0.04%
501105,建信金融债8-10年(LOF),1.0060,1.0060,1.0060,1.0060,0,0.00,0.04%
501301,华宝兴业香港大盘,1.1559,1.1559,1.1488,1.1488,0.0071,0.62,0.10%
501302,南方恒指ETF联接,1.0612,1.0612,1.0586,1.0586,0.0026,0.25,0.12%
501303,广发恒生中型股指数A,0.9933,0.9933,0.9904,0.9904,0.0029,0.29,0.12%
502000,西部利得中证500等权重分级,1.0207,0.6255,1.0269,0.6291,-0.0062,-0.60,0.10%
502003,易方达军工分级,0.8975,,0.9081,0.5147,-0.0106,-1.17,0.10%
502006,易方达国企改革指数分级,1.0796,,1.0746,0.6692,0.0050,0.47,0.10%
502010,易方达证券公司分级,1.1332,,1.1421,0.7726,-0.0089,-0.78,0.10%
502013,长盛中证申万一带一路分级,0.8790,,0.8780,0.5196,0.0010,0.11,0.12%
502016,长信中证一带一路主题指数分级,1.0760,1.1070,1.0760,1.1070,0,0.00,0.12%
502020,国金上证50分级,1.0020,,0.9950,1.0622,0.0070,0.70,0.10%
502023,鹏华钢铁分级,1.0830,1.1320,1.0920,1.1410,-0.0090,-0.82,0.12%
502026,鹏华新丝路分级,0.7890,0.8380,0.7890,0.8380,0,0.00,0.12%
502030,中海中证高铁产业指数分级,0.9640,,0.9720,0.6660,-0.0080,-0.82,0.06%
502036,大成中证互联网金融指数分级,0.9928,0.6742,1.0010,0.6796,-0.0082,-0.82,0.12%
502040,长盛上证50指数分级,1.17,,1.1620,1.1866,0.0080,0.69,0.12%
502048,易方达上证50指数分级,1.4245,,1.4156,1.0542,0.0089,0.63,0.12%
502053,长盛中证证券公司分级,0.9280,,0.9350,0.96,-0.0070,-0.75,0.12%
502056,广发医疗指数分级,0.9668,0.6525,0.9737,0.6569,-0.0069,-0.71,0.05%
510080,长盛全债指数强债,1.1453,2.4103,1.1450,2.41,0.0003,0.03,0.10%
510081,长盛动态精选,1.1218,3.4436,1.1225,3.4443,-0.0007,-0.06,0.15%
519001,银华价值优选混合,2.2919,7.6288,2.2659,7.5447,0.0260,1.15,0.15%
519002,华安安信消费混合,1.5030,1.8060,1.5240,1.8270,-0.0210,-1.38,0.15%
519003,海富通收益增长,1.0850,2.70,1.0850,2.70,0,0.00,0.15%
519005,海富通股票混合,0.7190,2.6680,0.7210,2.67,-0.0020,-0.28,0.15%
519007,海富通强化回报,0.7790,2.2750,0.7770,2.2730,0.0020,0.26,0.15%
519008,汇添富优势精选,2.9475,6.7635,2.9040,6.72,0.0435,1.50,0.15%
519011,海富通精选,0.4607,4.3135,0.4592,4.3086,0.0015,0.33,0.15%
519013,海富通风格优势混合,0.7370,1.8430,0.7380,1.8440,-0.0010,-0.14,0.15%
519015,海富通精选二号,0.9560,1.2760,0.9540,1.2740,0.0020,0.21,0.20%
519017,大成积极成长混合,1.2060,2.8790,1.1990,2.8720,0.0070,0.58,0.15%
519018,汇添富均衡增长混合,0.6629,3.3115,0.6546,3.29,0.0083,1.27,0.60%
519019,大成景阳领先混合,1.0020,4.2940,0.9990,4.2910,0.0030,0.30,0.15%
519020,国泰金泰灵活配置混合A,1.0507,1.0293,1.0503,1.0290,0.0004,0.04,0.15%
519021,国泰金鼎价值,0.5510,2.5180,0.5450,2.5080,0.0060,1.10,0.15%
519023,海富通稳健添利债券C,1.2790,1.37,1.2790,1.37,0,0.00,0.00%
519024,海富通稳健添利债A,1.31,1.4010,1.3090,1.40,0.0010,0.08,0.08%
519025,海富通领先成长混合,1.4030,1.5530,1.39,1.54,0.0130,0.94,0.15%
519026,海富通中小盘混合,1.0220,1.0220,1.0180,1.0180,0.0040,0.39,0.15%
519027,海富通上证周期联接,1.3060,1.3060,1.30,1.30,0.0060,0.46,0.12%
519029,华夏平稳增长,1.7320,2.5370,1.7340,2.5390,-0.0020,-0.12,0.60%
519030,海富通稳固债券,1.0930,1.4830,1.0910,1.4810,0.0020,0.18,0.00%
519032,海富通上证非周期联接,1.2060,1.2060,1.2030,1.2030,0.0030,0.25,0.12%
519033,海富通国策导向混合,1.4550,2.0220,1.45,2.0170,0.0050,0.34,0.15%
519034,海富通中证内地低碳指数,1.6570,1.6570,1.6590,1.6590,-0.0020,-0.12,0.12%
519035,富国天博创新主题混合,1.6191,5.0233,1.6177,5.0196,0.0014,0.09,0.15%
519039,长盛同德主题混合,1.5249,4.3696,1.5254,4.3710,-0.0005,-0.03,0.15%
519050,海富通养老收益混合A,1.3390,1.4920,1.3380,1.4910,0.0010,0.07,0.15%
519056,海富通内需热点混合,1.1670,1.1670,1.1390,1.1390,0.0280,2.46,0.15%
519060,海富通纯债债券C,1.6630,2.1950,1.6620,2.1940,0.0010,0.06,0.00%
519061,海富通纯债债券A,1.6840,2.2240,1.6840,2.2240,0,0.00,0.08%
519062,海富通阿尔法对冲,1.3150,1.3150,1.3080,1.3080,0.0070,0.54,0.15%
519066,汇添富蓝筹稳健,2.5210,3.3310,2.4810,3.2910,0.04,1.61,0.15%
519068,汇添富成长焦点混合,1.9597,3.1487,1.9243,3.1133,0.0354,1.84,0.15%
519069,汇添富价值精选混合,2.3690,3.7970,2.3440,3.7720,0.0250,1.07,0.60%
519078,汇添富增强收益债券A,1.2390,1.5440,1.24,1.5450,-0.0010,-0.08,0.08%
519087,新华优选分红混合,0.7723,3.4393,0.7683,3.4329,0.0040,0.52,0.12%
519089,新华优选成长混合,1.3156,2.3756,1.3408,2.4008,-0.0252,-1.88,0.15%
519091,新华泛资源优势混合,2.6130,2.6130,2.6460,2.6460,-0.0330,-1.25,0.15%
519093,新华钻石品质企业混合,1.8370,1.8370,1.8380,1.8380,-0.0010,-0.05,0.15%
519095,新华行业周期轮换混合,1.9130,2.8130,1.9280,2.8280,-0.0150,-0.78,0.15%
519097,新华中小市值优选混合,1.56,2.3220,1.5640,2.3260,-0.0040,-0.26,0.15%
519099,新华灵活主题混合,1.2930,1.7740,1.2830,1.7640,0.01,0.78,0.15%
519100,长盛中证100,1.2510,1.9420,1.2414,1.9324,0.0096,0.77,0.15%
519110,浦银安盛价值成长混合A,1.4790,1.6910,1.5010,1.7130,-0.0220,-1.47,0.15%
519111,浦银安盛优化收益债券A,1.5760,1.5860,1.5770,1.5870,-0.0010,-0.06,0.08%
519112,浦银收益C,1.5240,1.5340,1.5260,1.5360,-0.0020,-0.13,0.00%
519113,浦银精致生活,2.01,2.07,2.0120,2.0720,-0.0020,-0.10,0.15%
519115,浦银安盛红利精选混合,1.6450,1.6450,1.6270,1.6270,0.0180,1.11,0.15%
519116,浦银沪深300增强,1.4850,1.4850,1.48,1.48,0.0050,0.34,0.12%
519117,浦银安盛基本面400指数,1.6310,1.6310,1.64,1.64,-0.0090,-0.55,0.12%
519120,浦银战略新兴产业混合,2.3550,2.3550,2.3580,2.3580,-0.0030,-0.13,0.15%
519125,浦银安盛消费升级混合A,1.6570,1.6570,1.66,1.66,-0.0030,-0.18,0.15%
519126,浦银安盛新经济结构混合,1.3980,1.3980,1.3910,1.3910,0.0070,0.50,0.15%
519127,浦银安盛盛世精选混合A,1.4590,1.4590,1.4570,1.4570,0.0020,0.14,0.15%
519130,海富通新内需混合A,1.5260,1.5260,1.5260,1.5260,0,0.00,0.15%
519132,海富通东财大数据混合,1.0260,1.0260,1.0190,1.0190,0.0070,0.69,0.15%
519133,海富通改革驱动混合,1.0820,1.2730,1.0810,1.2720,0.0010,0.09,0.15%
519134,海富通富祥混合,0.9610,0.9610,0.96,0.96,0.0010,0.10,0.10%
519139,海富通沪港深灵活配置混合,1.2508,1.2508,1.2410,1.2410,0.0098,0.79,0.15%
519150,新华优选消费混合,1.4380,2.3740,1.45,2.3860,-0.0120,-0.83,0.15%
519152,新华纯债添利A,1.3780,1.3780,1.3770,1.3770,0.0010,0.07,0.08%
519153,新华纯债添利C,1.3520,1.3520,1.3520,1.3520,0,0.00,0.00%
519156,新华行业灵活配置混合A,1.5420,2.4860,1.56,2.5040,-0.0180,-1.15,0.15%
519157,新华行业灵活配置混合C,1.3650,1.3650,1.38,1.38,-0.0150,-1.09,0.10%
519158,新华趋势领航混合,1.9020,2.3680,1.9030,2.3690,-0.0010,-0.05,0.15%
519162,新华信用增益债券A,1.1610,1.3880,1.1590,1.3860,0.0020,0.17,0.08%
519163,新华信用增益债券C,1.1970,1.43,1.1950,1.4280,0.0020,0.17,0.00%
519165,新华鑫利灵活配置,1.2760,1.2760,1.2680,1.2680,0.0080,0.63,0.15%
519170,浦银安盛增长动力混合,0.7370,0.7370,0.7480,0.7480,-0.0110,-1.47,0.15%
519171,浦银安盛医疗健康混合,0.7260,0.7260,0.7280,0.7280,-0.0020,-0.27,0.15%
519172,浦银安盛睿智精选混合A,1.1440,1.1440,1.1450,1.1450,-0.0010,-0.09,0.15%
519173,浦银安盛睿智精选混合C,1.1240,1.1240,1.1250,1.1250,-0.0010,-0.09,0.00%
519175,浦银经济带崛起混合,1.0350,1.0350,1.0360,1.0360,-0.0010,-0.10,0.15%
519176,浦银安盛消费升级混合C,1.6520,1.6520,1.6550,1.6550,-0.0030,-0.18,0.15%
519177,浦银安盛盛世精选混合C,1.2120,1.2120,1.2110,1.2110,0.0010,0.08,0.15%
519180,万家180指数,0.9470,3.2870,0.9429,3.2829,0.0041,0.43,0.15%
519181,万家和谐增长,0.8345,2.2504,0.8370,2.2547,-0.0025,-0.30,0.15%
519183,万家双引擎灵活配置,1.5144,2.2044,1.5146,2.2046,-0.0002,-0.01,0.15%
519185,万家精选混合,1.2324,2.3204,1.2359,2.3239,-0.0035,-0.28,0.15%
519186,万家稳健增利债券A,1.1072,1.5472,1.1075,1.5475,-0.0003,-0.03,0.08%
519187,万家稳健增利债券C,1.0906,1.5106,1.0909,1.5109,-0.0003,-0.03,0.00%
519188,万家恒利A,1.2701,1.2701,1.2705,1.2705,-0.0004,-0.03,0.08%
519189,万家恒利C,1.2385,1.2385,1.2389,1.2389,-0.0004,-0.03,0.00%
519190,万家双利债券,1.1258,1.1932,1.1220,1.1894,0.0038,0.34,0.08%
519191,万家新利灵活配置混合,1.0698,1.3514,1.0732,1.3548,-0.0034,-0.32,0.06%
519193,万家消费成长,1.1640,1.1640,1.1670,1.1670,-0.0030,-0.26,0.15%
519195,万家品质,1.5853,1.5853,1.5864,1.5864,-0.0011,-0.07,0.15%
519196,万家新兴蓝筹灵活配置混合,1.1826,1.4933,1.1888,1.4995,-0.0062,-0.52,0.12%
519197,万家颐达,0.9996,0.9996,0.9990,0.9990,0.0006,0.06,0.12%
519198,万家颐和保本混合,1.0115,1.0115,1.0109,1.0109,0.0006,0.06,0.12%
519199,万家家享纯债,1.0183,1.0183,1.0179,1.0179,0.0004,0.04,0.08%
519220,海富通聚利债券,1.0093,1.0289,1.0089,1.0285,0.0004,0.04,0.08%
519221,海富通欣益混合C,1.0570,1.0570,1.0550,1.0550,0.0020,0.19,0.00%
519222,海富通欣益混合A,1.0630,1.0630,1.0610,1.0610,0.0020,0.19,0.08%
519223,海富通欣荣混合C,1.0504,1.0504,1.0503,1.0503,0.0001,0.01,0.00%
519224,海富通欣荣混合A,1.0552,1.0552,1.0552,1.0552,0,0.00,0.08%
519225,海富通集利债券,1.0019,1.0019,1.0012,1.0012,0.0007,0.07,0.08%
519226,海富通瑞利债券,1.0108,1.0290,1.0104,1.0286,0.0004,0.04,0.08%
519228,海富通欣享灵活配置混合C,1.0089,1.0489,1.0057,1.0457,0.0032,0.32,0.00%
519229,海富通欣享灵活配置混合A,1.0090,1.0490,1.0058,1.0458,0.0032,0.32,0.08%
519300,大成沪深300指数,1.1596,2.6659,1.1549,2.6612,0.0047,0.41,0.12%
519519,华泰柏瑞稳本增利债券A,1.0233,1.4186,1.0230,1.4183,0.0003,0.03,0.08%
519601,海富通中国海外混合,,,1.8710,2.1410,,,0.15%
519602,海富通大中华混合(QDII),,,1.1920,1.1920,,,0.15%
519606,国泰金鑫,1.9640,2.1320,1.95,2.1170,0.0140,0.72,0.15%
519610,银河旺利混合A,1.0410,1.0630,1.0390,1.0610,0.0020,0.19,0.15%
519611,银河旺利混合C,1.04,1.06,1.0380,1.0580,0.0020,0.19,0.00%
519613,银河君尚混合A,1.0233,1.0233,1.0219,1.0219,0.0014,0.14,0.08%
519614,银河君尚混合C,1.0155,1.0155,1.0143,1.0143,0.0012,0.12,0.00%
519616,银河君信混合A,1.0191,1.0516,1.0165,1.0490,0.0026,0.26,0.08%
519617,银河君信混合C,1.0175,1.0450,1.0150,1.0425,0.0025,0.25,0.00%
519620,银河君荣灵活配置混合C,1.0707,1.0707,1.0708,1.0708,-0.0001,-0.01,0.00%
519623,银河君耀混合A,1.0571,1.0571,1.0548,1.0548,0.0023,0.22,0.08%
519624,银河君耀混合C,1.0568,1.0568,1.0544,1.0544,0.0024,0.23,0.00%
519626,银河君盛混合C,1.0575,1.0575,1.0592,1.0592,-0.0017,-0.16,0.00%
519634,银河君腾混合C,1.0012,1.0327,1.0027,1.0342,-0.0015,-0.15,0.00%
519640,银河鸿利混合A,1.0110,1.0580,1.01,1.0570,0.0010,0.10,0.15%
519641,银河鸿利混合C,1.0090,1.0440,1.0080,1.0430,0.0010,0.10,0.00%
519642,银河智造混合,1.2830,1.2830,1.2640,1.2640,0.0190,1.50,0.15%
519644,银河智联混合,0.9860,0.9860,0.9770,0.9770,0.0090,0.92,0.15%
519650,银河犇利灵活配置混合C,1.0080,1.0320,1.0070,1.0310,0.0010,0.10,0.00%
519651,银河转型混合,0.5910,0.5910,0.5850,0.5850,0.0060,1.03,0.15%
519652,银河鑫利混合A,1.0750,1.1070,1.0750,1.1070,0,0.00,0.08%
519653,银河鑫利混合C,1.0850,1.0950,1.0840,1.0940,0.0010,0.09,0.00%
519654,银河丰利纯债债券,1.0138,1.0138,1.0133,1.0133,0.0005,0.05,0.08%
519655,银河服务混合,0.96,0.96,0.9530,0.9530,0.0070,0.73,0.15%
519656,银河灵活配置混合A,2.13,2.13,2.1240,2.1240,0.0060,0.28,0.15%
519657,银河灵活配置混合C,2.0940,2.0940,2.0880,2.0880,0.0060,0.29,0.00%
519660,银河增利债券A,1.6030,1.6030,1.6080,1.6080,-0.0050,-0.31,0.08%
519661,银河增利债券C,1.5840,1.5840,1.5890,1.5890,-0.0050,-0.31,0.00%
519664,银河美丽混合A,2.1950,2.1950,2.17,2.17,0.0250,1.15,0.15%
519665,银河美丽混合C,2.1280,2.1280,2.1040,2.1040,0.0240,1.14,0.00%
519666,银河银信添利债券B,1.0286,1.5946,1.0290,1.5950,-0.0004,-0.04,0.00%
519667,银河银信添利债券A,1.0305,1.6365,1.0307,1.6367,-0.0002,-0.02,0.08%
519668,银河成长混合,1.4914,3.0432,1.4894,3.0412,0.0020,0.13,0.15%
519669,银河领先债券,1.2590,1.40,1.2580,1.3990,0.0010,0.08,0.08%
519670,银河行业混合,1.4830,3.0080,1.4680,2.9930,0.0150,1.02,0.60%
519671,银河沪深300价值,1.5890,1.5890,1.5790,1.5790,0.01,0.63,0.12%
519672,银河蓝筹混合,2.2470,2.2470,2.2430,2.2430,0.0040,0.18,0.15%
519673,银河康乐,1.3990,1.3990,1.3850,1.3850,0.0140,1.01,0.15%
519674,银河创新成长混合,2.6518,2.6518,2.6491,2.6491,0.0027,0.10,0.15%
519675,银河润利保本混合A,1.0225,1.4579,1.0219,1.4573,0.0006,0.06,0.08%
519676,银河强化债券,1.0220,1.6120,1.0220,1.6120,0,0.00,0.08%
519677,银河定投宝腾讯济安指数,1.7560,1.7560,1.7660,1.7660,-0.01,-0.57,0.00%
519678,银河消费混合,1.6640,1.6640,1.6480,1.6480,0.0160,0.97,0.15%
519679,银河主题混合,3.5350,4.1030,3.4750,4.0430,0.06,1.73,0.60%
519680,交银增利A/B,0.9645,1.5705,0.9642,1.5702,0.0003,0.03,0.08%
519682,交银增利债券C,0.9588,1.5258,0.9585,1.5255,0.0003,0.03,0.00%
519683,交银双利A/B,1.1760,1.5140,1.1770,1.5150,-0.0010,-0.09,0.08%
519685,交银双利债券C,1.1440,1.4790,1.1440,1.4790,0,0.00,0.00%
519686,交银180治理联接,1.3310,1.3310,1.3250,1.3250,0.0060,0.45,0.15%
519688,交银精选混合,0.6729,3.4187,0.6711,3.4169,0.0018,0.27,0.15%
519690,交银稳健配置混合A,1.6305,3.8135,1.6150,3.7980,0.0155,0.96,0.15%
519692,交银成长混合,3.9646,4.7706,3.9820,4.7880,-0.0174,-0.44,0.15%
519694,交银蓝筹混合,0.9541,1.1691,0.9544,1.1694,-0.0003,-0.03,0.15%
519696,交银环球精选混合(QDII),,,1.8620,2.2520,,,0.15%
519697,交银优势行业混合,2.7140,3.12,2.7110,3.1170,0.0030,0.11,0.15%
519698,交银先锋混合,1.1284,1.5324,1.1417,1.5457,-0.0133,-1.16,0.15%
519700,交银主题优选,1.1340,2.0610,1.1290,2.0560,0.0050,0.44,0.15%
519702,交银趋势混合,1.3810,1.8810,1.3660,1.8660,0.0150,1.10,0.15%
519704,交银先进制造混合,2.1370,2.9980,2.1510,3.0120,-0.0140,-0.65,0.15%
519706,交银深证300联接,1.73,1.73,1.7170,1.7170,0.0130,0.76,0.15%
519709,交银全球资源混合(QDII),,,1.5390,1.5620,,,0.15%
519710,交银策略回报灵活配置混合,1.3160,1.7090,1.3030,1.6960,0.0130,1.00,0.15%
519712,交银阿尔法核心混合,1.8140,2.4740,1.81,2.47,0.0040,0.22,0.15%
519714,交银消费新驱动股票,1.0110,2.45,1.0090,2.4460,0.0020,0.20,0.15%
519718,交银纯债A,1.0020,1.1740,1.0010,1.1730,0.0010,0.10,0.08%
519720,交银纯债C,0.9950,1.1460,0.9940,1.1450,0.0010,0.10,0.00%
519723,交银双轮A,1.0410,1.2230,1.0410,1.2230,0,0.00,0.08%
519725,交银双轮C,1.0430,1.1970,1.0420,1.1960,0.0010,0.10,0.00%
519726,交银荣祥保本混合,1.0110,1.3870,1.01,1.3860,0.0010,0.10,0.12%
519727,交银成长30混合,1.04,1.50,1.0470,1.5070,-0.0070,-0.67,0.15%
519729,交银增强收益债券,1.2790,1.4140,1.2790,1.4140,0,0.00,0.08%
519730,交银定期支付月月丰债券A,1.4020,1.4020,1.4020,1.4020,0,0.00,0.08%
519731,交银定期支付月月丰债券C,1.3770,1.3770,1.3760,1.3760,0.0010,0.07,0.00%
519732,交银定期支付双息平衡混合,2.6940,2.6940,2.6980,2.6980,-0.0040,-0.15,0.15%
519733,交银强化回报A,1.0120,1.22,1.0120,1.22,0,0.00,0.08%
519735,交银强化回报C,1.0070,1.2040,1.0070,1.2040,0,0.00,0.00%
519736,交银新成长混合,2.0040,2.4040,2.0010,2.4010,0.0030,0.15,0.15%
519738,交银周期回报灵活配置混合A,1.2330,1.4720,1.2290,1.4680,0.0040,0.33,0.15%
519740,交银丰盈收益债券A,1.0310,1.2130,1.03,1.2120,0.0010,0.10,0.08%
519743,交银丰润收益债券A,1.0240,1.1570,1.0230,1.1560,0.0010,0.10,0.08%
519745,交银丰润收益债券C,0.99,1.1110,0.9890,1.11,0.0010,0.10,0.00%
519746,交银丰享收益债券A,2.0030,2.0140,2.0030,2.0140,0,0.00,0.08%
519748,交银丰享收益债券C,1.0190,1.1510,1.0180,1.15,0.0010,0.10,0.00%
519752,交银新回报灵活配置混合A,1.1150,1.1350,1.1120,1.1320,0.0030,0.27,0.15%
519753,交银荣和保本混合,0.9950,0.9950,0.9950,0.9950,0,0.00,0.10%
519755,交银多策略回报灵活配置混合A,1.1470,1.1470,1.1430,1.1430,0.0040,0.35,0.15%
519756,交银国企改革灵活配置混合,1.0410,1.0410,1.0420,1.0420,-0.0010,-0.10,0.15%
519758,交银丰硕收益债券C,1.0020,1.0350,1.0020,1.0350,0,0.00,0.00%
519764,交银卓越回报灵活配置混合A,1.0810,1.1010,1.0810,1.1010,0,0.00,0.08%
519766,交银荣鑫保本混合,1.02,1.02,1.0190,1.0190,0.0010,0.10,0.10%
519767,交银科技创新灵活配置混合,0.9170,0.9270,0.92,0.93,-0.0030,-0.33,0.15%
519772,交银新生活力灵活配置混合,1.4070,1.4070,1.4060,1.4060,0.0010,0.07,0.15%
519773,交银数据产业灵活配置混合,0.7480,0.7480,0.7560,0.7560,-0.0080,-1.06,0.15%
519778,交银经济新动力混合,1.1693,1.1693,1.1728,1.1728,-0.0035,-0.30,0.15%
519779,交银沪港深价值精选混合,1.2950,1.2950,1.2870,1.2870,0.0080,0.62,0.15%
519908,华夏兴华混合A,1.89,6.3230,1.8940,6.3270,-0.0040,-0.21,0.60%
519909,华安安顺混合,1.6240,1.7630,1.6260,1.7650,-0.0020,-0.12,0.15%
519915,富国消费主题混合,1.0820,1.0820,1.0790,1.0790,0.0030,0.28,0.15%
519918,华夏兴和混合,1.5560,3.8730,1.5620,3.8780,-0.0060,-0.38,0.60%
519929,长信电子信息行业量化混合,0.84,0.84,0.8460,0.8460,-0.0060,-0.71,0.15%
519931,长信港股通指数,1.2370,1.2370,1.2330,1.2330,0.0040,0.32,0.12%
519933,长信利发债券,0.9988,0.9988,0.9988,0.9988,0,0.00,0.08%
519935,长信创新驱动股票,1.1470,1.1470,1.1470,1.1470,0,0.00,0.15%
519937,长信先锐债券,0.9817,0.9817,0.9814,0.9814,0.0003,0.03,0.09%
519947,长信利保债券,0.9380,0.9380,0.9478,0.9478,-0.0098,-1.03,0.08%
519949,长信利信灵活配置混合,1.0050,1.0650,1.0030,1.0630,0.0020,0.20,0.15%
519951,长信利泰灵活配置混合,0.9820,1.0010,0.9810,1,0.0010,0.10,0.08%
519956,长信睿进混合C,0.8570,0.8570,0.8570,0.8570,0,0.00,0.00%
519957,长信睿进混合A,0.8790,0.8790,0.8790,0.8790,0,0.00,0.15%
519959,长信多利混合,1.0960,1.0960,1.0820,1.0820,0.0140,1.29,0.15%
519961,长信利广混合A,1.2130,1.2130,1.22,1.22,-0.0070,-0.57,0.08%
519963,长信利盈混合A,1.1660,1.1660,1.1650,1.1650,0.0010,0.09,0.08%
519965,长信量化多策略股票A,1.2410,1.2410,1.25,1.25,-0.0090,-0.72,0.15%
519967,长信利富债券,0.9877,0.9877,0.9916,0.9916,-0.0039,-0.39,0.08%
519969,长信新利灵活配置混合,1.1920,1.1920,1.1890,1.1890,0.0030,0.25,0.15%
519971,长信改革红利混合,1.1070,1.37,1.1040,1.3670,0.0030,0.27,0.15%
519975,长信量化中小盘股票,0.9260,1.3260,0.9310,1.3310,-0.0050,-0.54,0.15%
519976,长信可转债债券C,1.2160,2.1230,1.2259,2.1329,-0.0099,-0.81,0.00%
519977,长信可转债债券A,1.2386,2.1986,1.2487,2.2087,-0.0101,-0.81,0.08%
519979,长信内需成长混合,1.5060,2.2010,1.4990,2.1940,0.0070,0.47,0.15%
519981,长信美国标普100,,,1.2360,1.6320,,,0.14%
519983,长信量化先锋混合A,1.5240,2.3740,1.5260,2.3760,-0.0020,-0.13,0.15%
519985,长信纯债壹号债券A,1.1194,1.3694,1.1189,1.3689,0.0005,0.04,0.06%
